ID,CropTyp,Acres,Irrigtn,IntlSrD,LstSrvD,DataSrc,Notes,TRS,county,RtCrpTy,ExctAcr,Shp_Lng,Shap_Ar,CropGrp,date,year,EVI,NVDI,Albedo,GNDVI,MSR,OSAVI,PVR,VARIG,SIPI,GARI,mNVDI,EPIChlb,NDII
99083_WSDA_SF_2017,timothy,18,center pivot,2003/07/01,2017/10/19,wsda,,T20R25E35,Grant,Alfalfa Hay,17.582449217,1152.12918169,71153.6475354,Hay/Silage,2017-10-19,2017,0.412251139015458,0.697227386564299,0.142552209638554,0.690461736985239,1.44313215351169,0.569629758291117,0.0249201596232953,0.0313861321339029,0.837037995219344,0.541086049597426,0.793903231816898,0.0317226890391462,0.473810877093369
99085_WSDA_SF_2017,apple,17,drip/micro-sprinkler,2003/07/01,2017/07/16,wsda,,T17R27E25,Grant,"Orchard, Unknown",16.7329685254,1132.58399041,67715.921143,Orchard,2017-07-16,2017,0.41586259563128,0.712271085092917,0.143292430769231,0.714410720073128,1.52458901858236,0.567471010379594,0.000969513001503593,0.00281758147399057,0.857704431230216,0.567538997852778,0.803512211223362,0.0341586082777429,0.492905228306965
99089_WSDA_SF_2017,alfalfa hay,76,center pivot,2003/07/01,2017/08/28,wsda,,T19R25E10,Grant,Potato,75.6996965988,2613.26921458,306345.803354,Hay/Silage,2017-08-28,2017,0.357217845403433,0.569553220244289,0.140278209649123,0.580536765535746,0.926554735764485,0.58366195126729,-0.0132559632413157,-0.0188480823553634,0.722810421190405,0.420972161143843,0.732088174103371,0.0358342523045447,0.470064070870607
99093_WSDA_SF_2017,apple,27,drip/micro-sprinkler,2003/07/01,2017/05/03,wsda,,T21R25E33,Grant,Alfalfa Hay,27.2889538121,1576.14625086,110434.477995,Orchard,2017-05-03,2017,0.444338214946297,0.772144899938753,0.139874722580645,0.738421129733309,1.91329451974341,0.554835451758646,0.0948782222634965,0.126800469975232,0.855647141845802,0.645609264803074,0.878672863784668,0.0244506148976877,0.498232077857012
99094_WSDA_SF_2017,apple,22,rill,2003/07/01,2017/04/19,wsda,,T15R25E30,Grant,"Orchard, Unknown",21.7071563192,1159.17890782,87845.7449625,Orchard,2017-04-19,2017,,,,,,,,,,,,,
99095_WSDA_SF_2017,apple,57,micro-sprinkler,2003/07/01,2017/04/19,wsda,,T15R25E30,Grant,Grass Hay,56.8701902176,2553.54234019,230145.494525,Orchard,2017-04-19,2017,,,,,,,,,,,,,
99096_WSDA_SF_2017,"corn, field",24,rill,2003/07/01,2017/09/06,wsda,,T20R23E11,Grant,Wheat,24.0991180638,1274.95257399,97525.6707108,Cereal Grain,2017-09-06,2017,0.482948670383169,0.847536148604908,0.142985920192308,0.780165370759281,2.64743143333982,0.54517974124127,0.219217748725166,0.302815056049552,0.890356391652211,0.735206780165168,0.943416395966231,0.0153949557315913,0.517685689661307
99097_WSDA_SF_2017,"corn, field",123,center pivot,2003/07/01,2017/08/30,wsda,,T20R25E28,Grant,Alfalfa Hay,123.426994679,2617.52812463,499491.326116,Cereal Grain,2017-08-30,2017,0.562871439932018,0.914775610322739,0.165698395855856,0.852478655244072,3.93896256290471,0.556746959701213,0.303001601045111,0.401253320715966,0.938932480545004,0.826475104891464,0.970591296498769,0.0109309089536963,0.52016993954121
99099_WSDA_SF_2017,"grape, wine",16,drip,2003/07/01,2017/05/19,wsda,,T15R25E22,Grant,Alfalfa Hay,16.4779980044,1121.61370434,66684.0920525,Vineyard,2017-05-19,2017,,,,,,,,,,,,,
99101_WSDA_SF_2017,apple,15,sprinkler,2003/07/01,2017/05/03,wsda,,T20R23E33,Grant,"Orchard, Unknown",15.2209358507,1068.88799289,61596.9420025,Orchard,2017-05-03,2017,0.516219242464273,0.887230909766957,0.1480338421875,0.821602161515318,3.17951289896256,0.544877701764628,0.250554219997904,0.344073486949627,0.913760495259942,0.788597070736738,0.965151101782237,0.0131866646540241,0.528589859393612
99104_WSDA_SF_2017,wheat,20,center pivot,2003/07/01,2017/07/17,wsda,,T17R27E20,Grant,"Bean, Dry",19.9791515482,1550.36111833,80852.757757,Cereal Grain,2017-07-17,2017,0.319037587356761,0.583775105409421,0.120385159340659,0.655198891864249,1.0316646705892,0.573946826012574,-0.102374999844403,-0.127017362322322,0.816556168059373,0.423132342054938,0.657240618431958,0.0524396661048926,0.499463358497874
99105_WSDA_SF_2017,apple,19,micro-sprinkler,2003/07/01,2017/06/28,wsda,,T17R24E17,Grant,"Orchard, Unknown",18.6076956627,1200.74901106,75302.6726988,Orchard,2017-06-28,2017,0.510362724176059,0.841811024483095,0.155173757471264,0.792121257899298,2.68912426283945,0.556835335903535,0.181412660470653,0.245126180796584,0.890612683549599,0.735215264273139,0.930908225089646,0.0181629831837244,0.482562793546976
99108_WSDA_SF_2017,sunflower seed,25,rill,2003/07/01,2017/09/06,wsda,,T20R23E2,Grant,"Bean, Dry",24.9003843078,1332.95846217,100768.280156,Seed,2017-09-06,2017,0.271124789999692,0.364113916336762,0.145819783928571,0.432349283449195,0.468582876890463,0.622504067126513,-0.0806774580026916,-0.111127627390653,0.610013013943383,0.217344686715459,0.521981844636076,0.0456770354204949,0.500714683202796
99109_WSDA_SF_2017,apple,70,drip/micro-sprinkler,2003/07/01,2017/04/24,wsda,,T14R24E28,Grant,Fallow,69.6916156834,2258.7564312,282031.962516,Orchard,2017-04-24,2017,,,,,,,,,,,,,
99110_WSDA_SF_2017,wheat,84,center pivot,2003/07/01,2017/05/16,wsda,lateral move cp,T19R24E3,Grant,Onion,83.9770249584,2447.82149974,339842.962787,Cereal Grain,2017-05-16,2017,0.532106835714212,0.86670778851199,0.158446791891892,0.812623534620703,2.86125303273586,0.559272606655236,0.19679688951735,0.262814232305519,0.911377007556529,0.758393831119605,0.94025036999423,0.0165127430085913,0.515474260506948
99111_WSDA_SF_2017,alfalfa hay,45,center pivot,2003/07/01,2017/06/27,wsda,,T16R24E5,Grant,"Bean, Dry",44.8754588614,2067.5634853,181604.538902,Hay/Silage,2017-06-27,2017,0.405197962862288,0.578559101980079,0.15912670049505,0.587688276473556,0.941961817285855,0.595502712073988,-0.0128603666592672,-0.018751257735957,0.695003393882531,0.44405937572898,0.768914070065705,0.0354679499720442,0.446403321784787
99113_WSDA_SF_2017,apple,2,sprinkler,2003/07/01,2017/09/13,wsda,,T22R26E27,Grant,Alfalfa Hay,1.81702885256,854.07888111,7353.25488166,Orchard,2017-09-13,2017,0.284821584669099,0.41229859240329,0.13588075,0.470943308217592,0.556564286809334,0.604144166938475,-0.0728020374255039,-0.104730546643937,0.610623485448412,0.2901274817879,0.608482963747155,0.0442715134040306,0.519686581266828
99115_WSDA_SF_2017,alfalfa hay,59,center pivot,2003/07/01,2017/07/10,wsda,,T17R25E27,Grant,Timothy,59.1654584567,1990.49087168,239434.11554,Hay/Silage,2017-07-10,2017,0.734482863193735,0.912028776564282,0.24219728030303,0.829651783956332,3.85208874256307,0.702495513930745,0.357885295670298,0.50446113187616,0.920633772860538,0.817798828949824,0.987803748382088,0.00885354195109712,0.522565345547186
99118_WSDA_SF_2017,"grape, wine",19,drip,2003/07/01,2017/04/19,wsda,,T14R23E24,Grant,Potato,18.8367369508,1842.36490205,76229.5699064,Vineyard,2017-04-19,2017,,,,,,,,,,,,,
99123_WSDA_SF_2017,"grape, wine",5,drip,2014/04/30,2017/04/19,wsda,"4-30-14 new ground, new grapes",T15R23E27,Grant,,5.22846774723,583.655116415,21158.8582822,Vineyard,2017-04-19,2017,,,,,,,,,,,,,
99125_WSDA_SF_2017,apple,21,micro-sprinkler,2003/07/01,2017/05/19,wsda,,T15R25E23,Grant,"Orchard, Unknown",20.577854878,1232.22127981,83275.6241724,Orchard,2017-05-19,2017,,,,,,,,,,,,,
99126_WSDA_SF_2017,apple,20,drip,2003/07/01,2017/05/19,wsda,6/19/2014 new apple planting,T15R25E23,Grant,Cherry,20.2904892365,1195.9755885,82112.6966803,Orchard,2017-05-19,2017,,,,,,,,,,,,,
99127_WSDA_SF_2017,apple,2,drip/sprinkler,2003/07/01,2017/04/24,wsda,organic,T14R24E8,Grant,Unknown,2.38246640044,663.572266759,9641.49945376,Orchard,2017-04-24,2017,,,,,,,,,,,,,
99128_WSDA_SF_2017,apple,9,micro-sprinkler,2003/07/01,2017/05/20,wsda,sign in at shop to enter,T15R26E19,Grant,"Orchard, Unknown",9.35613501005,782.124958343,37862.9350542,Orchard,2017-05-20,2017,,,,,,,,,,,,,
99130_WSDA_SF_2017,timothy,67,center pivot,2003/07/01,2017/08/09,wsda,,T19R24E12,Grant,Alfalfa Hay,67.3818983747,2130.84320651,272684.868191,Hay/Silage,2017-08-09,2017,0.642301029389135,0.898652090971912,0.197822087540984,0.836064559752372,3.59357748325116,0.608081501475463,0.278693765044889,0.397771162988247,0.914558906422383,0.810981781251315,0.97480336649697,0.0122201015634504,0.49539861407456
99131_WSDA_SF_2017,"bean, dry",124,center pivot,2003/07/01,2017/08/09,wsda,,T19R24E12,Grant,Carrot,124.287161207,2604.22379623,502972.296553,Vegetable,2017-08-09,2017,0.459783916102565,0.770245693377091,0.148005464946619,0.703159062539222,1.88210562560608,0.558484946664397,0.163659271394833,0.222258187467621,0.84417006952888,0.627939134236386,0.892820035430731,0.0192131986572751,0.485148103214673
99132_WSDA_SF_2017,"bean, dry",19,drip,2003/07/01,2017/09/19,wsda,,T20R24E21,Grant,"Nursery, Orchard/Vineyard",19.1475811051,1207.20799821,77487.5115688,Vegetable,2017-09-19,2017,0.197759577891932,0.243669907089553,0.118922436470588,0.327582524894739,0.283111598745616,0.620318246780231,-0.0911763623944999,-0.129687008072477,0.488604795754167,0.103297921684581,0.390267518517741,0.0474978872405238,0.487553515970648
99133_WSDA_SF_2017,timothy,24,center pivot,2010/12/31,2017/09/11,wsda,,T18R23E13,Grant,"Corn, Sweet",24.0712561079,1276.9689666,97412.9173756,Hay/Silage,2017-09-11,2017,0.330002488859598,0.444000356891777,0.155690862135922,0.506884701777602,0.612914094194039,0.617572463437709,-0.081090213164814,-0.115862710056419,0.624301022470532,0.299749482755967,0.611566996126392,0.0456859174230929,0.440717879422044
99134_WSDA_SF_2017,apple,12,drip/sprinkler,2003/07/01,2017/04/19,wsda,,T15R25E31,Grant,Alfalfa Hay,12.276566441,1078.94651566,49681.5017467,Orchard,2017-04-19,2017,,,,,,,,,,,,,
99136_WSDA_SF_2017,timothy,39,center pivot,2003/07/01,2017/10/04,wsda,,T18R24E6,Grant,Sugar Beet Seed,38.8923381698,1560.89854246,157391.708505,Hay/Silage,2017-10-04,2017,0.275451266625986,0.336215545565107,0.162792129050279,0.492078817310345,0.42116149428759,0.648970223970294,-0.186570741826535,-0.254330985409778,0.608570398901679,0.198523665997799,0.434388407725455,0.068386728603898,0.405139804787985
99141_WSDA_SF_2017,wheat,116,center pivot,2003/07/01,2017/10/17,wsda,9/18/2007 green manure is mustard,T19R25E35,Grant,Potato,116.234893787,2433.89926871,470385.92643,Cereal Grain,2017-10-17,2017,0.486725550605241,0.830145817321475,0.148969999047619,0.753850073939365,2.33445101789468,0.551370223233311,0.210952138992518,0.282243923704356,0.884974658067862,0.697410578684154,0.928579511043236,0.0154040553888945,0.507955227308702
99142_WSDA_SF_2017,wheat,140,center pivot,2003/07/01,2017/10/10,wsda,double cropped wheat/buckwheat,T15R25E32,Grant,Buckwheat,139.603802891,2843.39300925,564956.546322,Cereal Grain,2017-10-10,2017,,,,,,,,,,,,,
99144_WSDA_SF_2017,alfalfa hay,37,center pivot,2006/09/05,2017/07/10,wsda,,T16R25E8,Grant,Wheat,36.6156949534,2054.65252232,148178.460283,Hay/Silage,2017-07-10,2017,0.394881853518426,0.526151307377885,0.172003625766871,0.56148184126265,0.800664225359764,0.615049671772622,-0.0497053889726317,-0.0718372541807924,0.672434009592713,0.390063945712876,0.706584648734524,0.0406322839100404,0.430291822229038
99149_WSDA_SF_2017,apple,4,sprinkler,2003/07/01,2017/05/03,wsda,,T19R23E8,Grant,"Orchard, Unknown",3.88687858788,790.263871356,15729.6395765,Orchard,2017-05-03,2017,0.448186897260673,0.697455983003128,0.155670984210526,0.674835312634194,1.50698354935475,0.576397441193902,0.0625647479876405,0.0862771743241978,0.793680351521163,0.567441187282299,0.840123378104696,0.0279833591621869,0.509715386420788
99150_WSDA_SF_2017,pasture,32,center pivot,2003/07/01,2017/10/16,wsda,,T18R25E6,Grant,Grass Hay,32.1750801329,1282.28426001,130207.929677,Other,2017-10-16,2017,0.577730106329494,0.831340766242684,0.183811141549296,0.737631249263314,2.38393056414019,0.588323052269632,0.254831883113211,0.352815887315602,0.8673269480821,0.689629376020916,0.94481334222286,0.0132592722918906,0.481074292241081
99151_WSDA_SF_2017,apple,21,sprinkler,2003/07/01,2017/07/12,wsda,,T16R27E21,Grant,,20.9941325001,1525.85903414,84960.2399406,Orchard,2017-07-12,2017,0.521839552321401,0.792535027263946,0.166838517525773,0.750273494845259,2.20771112546168,0.574243775443687,0.140980391648521,0.202326870082957,0.845545921876509,0.687111038686552,0.912251169187176,0.0215079055208342,0.536340538261931
99152_WSDA_SF_2017,alfalfa hay,64,center pivot/drip,2003/07/01,2017/05/20,wsda,,T15R25E34,Grant,"Nursery, Orchard/Vineyard",63.9942590238,2083.54301259,258975.578127,Hay/Silage,2017-05-20,2017,,,,,,,,,,,,,
99153_WSDA_SF_2017,apple,16,sprinkler,2006/08/31,2017/04/24,wsda,,T14R24E30,Grant,,16.3159630254,1158.04718102,66028.3597572,Orchard,2017-04-24,2017,,,,,,,,,,,,,
99154_WSDA_SF_2017,apple,37,drip/micro-sprinkler,2003/07/01,2017/05/20,wsda,sign in at shop to enter,T15R26E19,Grant,Mint,36.944957654,1548.17080228,149510.939157,Orchard,2017-05-20,2017,,,,,,,,,,,,,
99155_WSDA_SF_2017,alfalfa hay,9,center pivot,2003/07/01,2017/07/10,wsda,,T17R25E28,Grant,Wheat,9.46773428387,716.378118691,38314.5612923,Hay/Silage,2017-07-10,2017,0.655672477425811,0.890859712454597,0.215368834090909,0.83480648338549,3.66408425470979,0.640631034331595,0.267520567620619,0.348128487256502,0.926891993242191,0.80107675575579,0.957418068905563,0.013457678055354,0.552070134444509
99156_WSDA_SF_2017,"corn, field",97,center pivot,2003/07/01,2017/07/16,wsda,,T16R27E26,Grant,Wheat,97.3138752175,2596.10462182,393815.280913,Cereal Grain,2017-07-16,2017,0.469577214908331,0.814034041413148,0.141051283673469,0.750517691235558,2.27425121061689,0.548873995136391,0.182454515434354,0.256017479532742,0.864444717651711,0.695669525647472,0.927441171612719,0.0175610173553404,0.555452377586496
99159_WSDA_SF_2017,cherry,8,sprinkler,2003/07/01,2017/07/11,wsda,,T17R26E28,Grant,Apple,8.14716881219,866.87390996,32970.422432,Orchard,2017-07-11,2017,0.485547819962202,0.767794257690656,0.1590143,0.734885608295908,1.92402601377964,0.570673536976608,0.0967662429545476,0.130031734542586,0.847774397371835,0.647053158885959,0.882503021685769,0.024553418646883,0.532534539473825
99161_WSDA_SF_2017,timothy,15,center pivot,2003/07/01,2017/08/30,wsda,,T20R24E2,Grant,Alfalfa Hay,15.2620627031,1221.59897967,61763.3764691,Hay/Silage,2017-08-30,2017,0.310415027452734,0.477425400174138,0.138158071212121,0.546325716572351,0.689182376352528,0.600111198243404,-0.0921934074742152,-0.125269765331366,0.690762543925226,0.325709027938794,0.612023508259758,0.0478048965499882,0.477117924743826
99163_WSDA_SF_2017,"corn, field",57,center pivot/drip,2003/07/01,2017/07/17,wsda,organic,T17R27E33,Grant,Onion,57.2664363605,1965.47064987,231749.045773,Cereal Grain,2017-07-17,2017,0.457133834642365,0.83975145018298,0.133090989494163,0.78157499513051,2.48637445538203,0.540398365011632,0.180300147768336,0.249261717484016,0.886753478782452,0.729462102307929,0.936973944968508,0.0174817835344456,0.538097586486315
99164_WSDA_SF_2017,wheat,56,center pivot,2003/07/01,2017/07/17,wsda,,T17R27E33,Grant,"Bean, Dry",56.1878160532,1719.1264885,227384.024256,Cereal Grain,2017-07-17,2017,0.432747299020394,0.786232437005198,0.132346729844961,0.749119136985631,2.09505907667607,0.550242414885316,0.118282350238671,0.149521592334218,0.884951079661251,0.644707094102872,0.864670441268508,0.0230866882715793,0.55291481155126
99165_WSDA_SF_2017,alfalfa hay,155,center pivot,2003/07/01,2017/10/16,wsda,,T18R24E2,Grant,Wheat,155.016357102,2929.90239982,627328.940316,Hay/Silage,2017-10-16,2017,0.727249859855469,0.926467333327744,0.231597822014389,0.840506874053445,4.20542575937859,0.675515777715094,0.396012541738838,0.561656010958843,0.927161780416682,0.834106170257588,0.996817031170658,0.00723020791113801,0.518220863104333
99166_WSDA_SF_2017,"corn, field",64,center pivot,2003/07/01,2017/06/27,wsda,,T16R24E11,Grant,"Pea, Green",64.3820452685,2080.041192,260544.893382,Cereal Grain,2017-06-27,2017,0.35845659711964,0.748642538250976,0.109047996563574,0.7004102998271,1.68923244154282,0.538964459674812,0.108735864821959,0.151656150122376,0.827046818835294,0.619266426625766,0.885941468155582,0.0227957511266021,0.481355299418339
99168_WSDA_SF_2017,timothy,95,center pivot,2003/07/01,2017/06/28,wsda,,T17R23E23,Grant,Alfalfa Hay,95.0431569211,2468.62018935,384626.009991,Hay/Silage,2017-06-28,2017,0.470312403150215,0.692898872505082,0.168213901639344,0.659232102180304,1.38506387713344,0.586152630513767,0.0678786693217118,0.0957209657611497,0.786408323100395,0.55172766598075,0.84561810433391,0.0265282860310393,0.461334132806486
99170_WSDA_SF_2017,wheat,111,center pivot,2003/07/01,2017/05/19,producer,double cropped wheat/buckwheat,T15R24E33,Grant,Buckwheat,110.53310285,2943.08677545,447311.597154,Cereal Grain,2017-05-19,2017,,,,,,,,,,,,,
99173_WSDA_SF_2017,alfalfa hay,1,sprinkler,2006/08/31,2017/05/19,wsda,,T14R24E1,Grant,Potato,1.06511058885,291.781578243,4310.34962706,Hay/Silage,2017-05-19,2017,,,,,,,,,,,,,
99174_WSDA_SF_2017,apple,14,micro-sprinkler,2003/07/01,2017/07/11,wsda,,T17R26E26,Grant,"Orchard, Unknown",14.1342518333,1037.65146787,57199.2878073,Orchard,2017-07-11,2017,0.541789172359446,0.835883537356927,0.166452121875,0.776723178417522,2.5121256348014,0.56870631627052,0.189776425950044,0.27072171928925,0.874727146860136,0.731849638414924,0.944598850655069,0.0171803485474562,0.554895818002344
99176_WSDA_SF_2017,wheat,70,center pivot,2003/07/01,2017/07/17,wsda,,T17R27E20,Grant,Potato,70.4437830056,1926.38707809,285075.875674,Cereal Grain,2017-07-17,2017,0.354578020559073,0.629246596591996,0.127691454716981,0.670887366092063,1.12266863922917,0.570083186306514,-0.0687230918810274,-0.0898093973633614,0.807040484274489,0.482543721378325,0.730251429909076,0.0440412002611954,0.506484852782143
99177_WSDA_SF_2017,cherry,15,micro-sprinkler,2003/07/01,2017/10/02,wsda,,T20R23E15,Grant,"Bean, Dry",15.4855020983,1158.38627817,62667.6036207,Orchard,2017-10-02,2017,0.424684219431576,0.703713188907588,0.144046114705882,0.709493786554751,1.43448870122336,0.566683944904094,-0.00777025730317794,-0.0109283858471604,0.807300610102383,0.591518571031675,0.838208245705768,0.0348915143160521,0.482172168096593
99178_WSDA_SF_2017,"corn, field",106,center pivot,2003/07/01,2017/05/03,wsda,,T19R24E8,Grant,Mint,106.148417398,3019.60616823,429567.404676,Cereal Grain,2017-05-03,2017,0.479835557490896,0.822822899855817,0.145079150414938,0.768891619380791,2.34806821599007,0.550321772157486,0.166848567339965,0.235722440450943,0.870856529784117,0.713083416363246,0.929968935698181,0.0189123627802806,0.500989139866417
99181_WSDA_SF_2017,alfalfa hay,49,center pivot,2003/07/01,2017/07/18,wsda,,T19R23E26,Grant,Wheat,48.981144575,1881.28201286,198219.6595,Hay/Silage,2017-07-18,2017,0.701672310074936,0.911184799423208,0.224833103139013,0.83677983683555,3.96397276845428,0.65933500198191,0.346583162334196,0.490657370003609,0.920249197495581,0.82226304395328,0.985180313169171,0.00962420463220417,0.512655126707831
99183_WSDA_SF_2017,apple,8,drip/micro-sprinkler,2003/07/01,2017/07/11,wsda,,T17R27E30,Grant,Timothy,8.04658550561,735.740037458,32563.3762318,Orchard,2017-07-11,2017,0.427010932683984,0.689565998734996,0.145970962857143,0.652750728539127,1.5261409889915,0.569767650347174,0.0871174499346207,0.12015426298039,0.760419124498197,0.567977693872598,0.869431330642266,0.0249687322292589,0.524690858335281
99184_WSDA_SF_2017,apple,11,drip/micro-sprinkler,2007/08/23,2017/07/11,wsda,,T17R27E29,Grant,Alfalfa Hay,11.2756166812,994.846705532,45630.8017827,Orchard,2017-07-11,2017,0.458654047155681,0.822039622268176,0.138381951851852,0.784118234298066,2.37164324274127,0.546341271577798,0.126047392941279,0.167521467679813,0.889822601422082,0.716346272045172,0.913348600427613,0.0217232661123305,0.549609246335102
99186_WSDA_SF_2017,onion,51,rill,2003/07/01,2017/06/28,wsda,,T17R24E26,Grant,Wheat,51.2015732973,2082.85306571,207205.415735,Vegetable,2017-06-28,2017,0.33898300435715,0.64045955081921,0.119408444347826,0.638608635794691,1.17289471930684,0.559767501322731,0.00745292052378385,0.00941245366091189,0.794193810281215,0.498558321251184,0.775166721514332,0.0330396414297475,0.556448267516148
99188_WSDA_SF_2017,"corn, field",149,center pivot,2003/07/01,2017/06/28,wsda,,T17R24E35,Grant,Alfalfa Hay,149.156027633,2851.16250177,603613.028365,Cereal Grain,2017-06-28,2017,0.430599970384882,0.618721796794378,0.166718643628186,0.559444050517547,1.10505437396925,0.591838006285862,0.0986339084062927,0.138402033155627,0.728739349110186,0.454521062349154,0.811630822274197,0.0239226814488381,0.490842258098501
99189_WSDA_SF_2017,"bean, dry",11,wheel line,2003/07/01,2017/07/11,wsda,,T16R25E2,Grant,Alfalfa Hay,11.3421812245,1154.90006691,45900.1789325,Vegetable,2017-07-11,2017,0.252079321410532,0.344799828673915,0.132432692,0.42776383063163,0.434011605769111,0.615649079966425,-0.0973632612733569,-0.138177075234444,0.5674018758247,0.206865169934774,0.507424629865599,0.0485991862695321,0.474575407318312
99190_WSDA_SF_2017,timothy,19,center pivot,2003/07/01,2017/09/19,wsda,,T20R24E19,Grant,Alfalfa Hay,19.0691746609,1096.25970688,77170.2119464,Hay/Silage,2017-09-19,2017,0.273795505917212,0.311108538606639,0.16803928625,0.450991922913584,0.380291343673291,0.655751363159534,-0.162720352791017,-0.228089735084517,0.564743915767805,0.182595176272425,0.432898726009106,0.0623197227484651,0.44547219591795
99192_WSDA_SF_2017,timothy,95,center pivot,2003/07/01,2017/07/18,wsda,,T18R23E11,Grant,Alfalfa Hay,94.9707510535,2498.46435891,384332.993841,Hay/Silage,2017-07-18,2017,0.275584736899083,0.348381172616248,0.152196210232558,0.485763251679008,0.446074811542206,0.635869991689475,-0.164411082539448,-0.22983591310505,0.590213123683979,0.215510277750019,0.466121521102103,0.0629472775153449,0.424025812038544
99195_WSDA_SF_2017,apple,7,micro-sprinkler,2003/07/01,2017/05/19,wsda,,T15R25E28,Grant,Nectarine/Peach,6.74116588994,731.351637845,27280.5304762,Orchard,2017-05-19,2017,,,,,,,,,,,,,
99196_WSDA_SF_2017,apple,12,micro-sprinkler,2003/07/01,2017/07/17,wsda,,T17R27E27,Grant,Alfalfa Hay,11.6821985513,884.628620519,47276.1802351,Orchard,2017-07-17,2017,0.430923279662867,0.737409580629298,0.139312943103448,0.695374056266031,1.63649571134074,0.55748317208028,0.0951531066995772,0.132803799835637,0.817973271773385,0.608494629392062,0.878993658412627,0.0240800494867593,0.523463441055761
99198_WSDA_SF_2017,"grape, wine",12,drip,2006/09/05,2017/07/11,wsda,,T17R25E23,Grant,,11.7620952689,1159.99231439,47599.5107798,Vineyard,2017-07-11,2017,0.292874822851816,0.392835245449076,0.152446375,0.503216271304829,0.516337768588766,0.625085070240174,-0.137878623605976,-0.19215754304301,0.626385990384263,0.264883156884912,0.536845117664208,0.0566549439859891,0.471427646383468
99199_WSDA_SF_2017,"bean, dry",15,rill,2003/07/01,2017/08/09,wsda,,T20R24E31,Grant,"Corn, Field",15.4097555225,1111.18631333,62361.0681037,Vegetable,2017-08-09,2017,0.376343989583243,0.744661366849419,0.11639418125,0.697651658367445,1.64574398337249,0.544346754206172,0.102278572694762,0.135909348935722,0.845946432227491,0.595388155634653,0.859315226387302,0.0231974690859965,0.541635279980742
99200_WSDA_SF_2017,alfalfa hay,26,rill,2003/07/01,2017/08/30,wsda,,T20R24E1,Grant,Wheat,25.8500886363,1341.20961225,104611.597218,Hay/Silage,2017-08-30,2017,0.669349545407454,0.898969521555965,0.211921947863248,0.820141236849885,3.52236893989527,0.628448780682487,0.31927079192144,0.450933174201126,0.911839461341249,0.800373823228847,0.980778055687814,0.0104036576563652,0.504344761660001
99201_WSDA_SF_2017,alfalfa hay,29,rill,2003/07/01,2017/08/30,wsda,,T20R24E1,Grant,"Corn, Field",29.2534203551,1453.55361249,118384.392041,Hay/Silage,2017-08-30,2017,0.66632512231265,0.897230983479481,0.21390652556391,0.814818300985615,3.77143796368227,0.636755147453405,0.354016680350063,0.461431856280838,0.920698857872765,0.786643103138314,0.968035980051797,0.00980876856415239,0.512042735331428
99203_WSDA_SF_2017,"corn, field",22,rill,2003/07/01,2017/09/19,wsda,,T21R23E34,Grant,"Bean, Green",22.4555032144,1376.94835441,90874.1974016,Cereal Grain,2017-09-19,2017,0.476518737115491,0.813166477959434,0.1459995,0.763937036558733,2.42004041666995,0.551439743107184,0.168592847916115,0.23775347369136,0.863235609340724,0.709491893067773,0.924141081383462,0.0192965029300657,0.503619076721919
99204_WSDA_SF_2017,"grape, wine",15,drip,2005/06/22,2017/04/19,wsda,,T14R23E23,Grant,,14.92900192,1077.25503246,60415.5272999,Vineyard,2017-04-19,2017,,,,,,,,,,,,,
99205_WSDA_SF_2017,"corn, field",6,center pivot,2003/07/01,2017/05/20,wsda,,T15R25E26,Grant,Alfalfa Hay,6.25297047623,980.983113956,25304.8737308,Cereal Grain,2017-05-20,2017,,,,,,,,,,,,,
99206_WSDA_SF_2017,apple,18,sprinkler,2003/07/01,2017/05/14,wsda,,T20R23E24,Grant,"Orchard, Unknown",18.0242100304,1285.30652834,72941.3901204,Orchard,2017-05-14,2017,0.430382915407097,0.740022162556313,0.139307591954023,0.702821453270449,1.71027527389529,0.557643387237326,0.095040768227378,0.130344538255666,0.823235795010861,0.611322673877675,0.872001373244689,0.0246613329737075,0.492671791384408
99207_WSDA_SF_2017,potato,144,center pivot,2003/07/01,2017/10/18,wsda,,T20R26E26,Grant,Alfalfa Hay,143.877108572,2876.73696006,582250.000862,Vegetable,2017-10-18,2017,0.712435935625295,0.897264923083185,0.234452683881064,0.810560594218832,3.43526989258848,0.688185348770731,0.333463526274523,0.467089529396827,0.910663825780516,0.792240660359668,0.980491472464323,0.00978163634035102,0.532546102655245
99208_WSDA_SF_2017,alfalfa hay,2,center pivot,2003/07/01,2017/06/28,wsda,,T17R24E36,Grant,Potato,1.7323363456,363.841884567,7010.51646593,Hay/Silage,2017-06-28,2017,0.283862201961886,0.303788873659046,0.169808488888889,0.382779536359184,0.379718889464095,0.652429476225801,-0.0925124556826087,-0.132489920734031,0.507661027367953,0.183399248436142,0.490709832463359,0.0479900870021209,0.49546883688238
99209_WSDA_SF_2017,fallow,3,sprinkler,2007/07/05,2017/09/11,wsda,,T19R26E27,Grant,Apple,2.92143813778,504.052430297,11822.6406905,Other,2017-09-11,2017,0.210836727765714,0.266032025538532,0.121061573333333,0.365877945541474,0.324722414346971,0.618471180159047,-0.110225184834707,-0.160045810938013,0.492646864118727,0.145899581394041,0.419661681286468,0.0511517152524227,0.518459723723742
